incident_id,location,sub_location,datetime_occurred,hour,part_of_day,crime_type,description,is_user_report,Risk_Label
MUM-2024-06264,Marine Drive,Girgaum Chowpatty,06-07-2024 14:59,14,Afternoon,Cybercrime,Victim reported unauthorized access to an online account after clicking a suspicious link during afternoon.,FALSE,Medium
MUM-2024-01446,Worli,Worli Sea Face,12-11-2024 11:28,11,Morning,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Worli Sea Face.,FALSE,Low
MUM-2023-16110,Juhu,Juhu Beachfront,01-04-2023 20:21,20,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Juhu Beachfront while owner shopped nearby.,FALSE,Medium
MUM-2024-14822,Dharavi,Central Dharavi,21-09-2024 07:24,7,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Central Dharavi while owner shopped nearby.,FALSE,Low
MUM-2022-03259,Colaba,Gateway Circle,02-09-2022 13:57,13,Afternoon,Assault,"A passerby was pushed during a scuffle at Gateway Circle, witnesses report a group confrontation.",FALSE,High
MUM-2024-01696,Chembur,Tilak Nagar,17-04-2024 02:40,2,Night,Theft,A commuter reported a phone snatched from their bag on a crowded vehicle near Tilak Nagar.,FALSE,High
MUM-2023-11085,Juhu,Juhu Beachfront,02-07-2023 17:21,17,Evening,Vandalism,Vehicles had tires slashed overnight in the parking lane near Juhu Beachfront.,TRUE,Medium
MUM-2024-13384,Colaba,Colaba Causeway,21-02-2024 00:42,0,Night,Assault,Two individuals fought near Colaba Causeway after a verbal dispute escalated late night.,FALSE,High
MUM-2022-01575,Worli,Prabhadevi Junction,08-04-2022 00:19,0,Night,Theft,Personal belongings taken from a parked two-wheeler outside Prabhadevi Junction while owner shopped nearby.,FALSE,High
MUM-2022-17265,Colaba,Gateway Circle,01-03-2022 19:22,19,Evening,Drug Offense,Police detained individuals with small quantities of drugs near Gateway Circle during a evening check.,FALSE,Medium
MUM-2022-11396,Ghatkopar,Station Road,28-08-2022 20:20,20,Evening,Theft,Shopkeeper noticed items missing from a stall at Station Road during the evening rush.,TRUE,Medium
MUM-2022-04406,Colaba,Leopold Cafe Area,02-10-2022 03:28,3,Night,Burglary,Unauthorized entry into a second-floor flat at Leopold Cafe Area while occupants were away.,FALSE,High
MUM-2022-01631,Powai,Powai Lake,21-09-2022 02:07,2,Night,Vandalism,"Public property damaged at Powai Lake, including benches and signage.",TRUE,High
MUM-2024-00270,Powai,Powai Lake,26-05-2024 09:44,9,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Powai Lake while owner shopped nearby.,FALSE,Low
MUM-2024-01882,Colaba,Colaba Causeway,07-04-2024 21:02,21,Night,Drug Offense,Suspected narcotics recovered during a raid in a lane off Colaba Causeway.,TRUE,High
MUM-2023-14524,Juhu,Santacruz Link Rd,06-11-2023 15:33,15,Afternoon,Theft,A commuter reported a wallet snatched from their bag on a crowded vehicle near Santacruz Link Rd.,FALSE,Low
MUM-2023-13305,Dharavi,Central Dharavi,18-02-2023 22:29,22,Night,Burglary,Unauthorized entry into a second-floor flat at Central Dharavi while occupants were away.,FALSE,High
MUM-2022-13901,Worli,Worli Sea Face,31-07-2022 06:10,6,Morning,Theft,Shopkeeper noticed items missing from a stall at Worli Sea Face during the morning rush.,FALSE,Low
MUM-2024-05075,Powai,Saki Vihar Road,06-12-2024 17:24,17,Evening,Cybercrime,Business email compromise attempted for a firm located in the commercial area around Powai.,FALSE,Medium
MUM-2022-05510,Cuffe Parade,Cuffe Parade Market,26-12-2022 02:52,2,Night,Assault,Two individuals fought near Cuffe Parade Market after a verbal dispute escalated late night.,FALSE,High
MUM-2023-18842,Powai,Saki Vihar Road,24-04-2023 17:54,17,Evening,Armed Robbery,Two masked suspects threatened a store employee with a knife and fled with cash from Saki Vihar Road.,FALSE,High
MUM-2024-16526,Thane,Ghodbunder Road,28-05-2024 22:24,22,Night,Burglary,Residential unit in Ghodbunder Road reported forced entry; valuables missing from bedroom.,TRUE,High
MUM-2024-09041,Thane,Vartak Nagar,05-08-2024 17:34,17,Evening,Theft,A commuter reported a backpack snatched from their bag on a crowded vehicle near Vartak Nagar.,TRUE,Medium
MUM-2022-16794,Chembur,Deonar,15-06-2022 20:43,20,Evening,Vandalism,"Graffiti and broken windows found at a shopfront in Deonar, incident likely occurred evening.",FALSE,Medium
MUM-2022-16915,Cuffe Parade,Badhwar Park,22-02-2022 20:40,20,Evening,Theft,Shopkeeper noticed items missing from a stall at Badhwar Park during the evening rush.,FALSE,Medium
MUM-2022-02536,Thane,Kopri,22-10-2022 20:46,20,Evening,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Thane.",TRUE,High
MUM-2022-11070,Ghatkopar,Kailash Nagar,06-01-2022 17:46,17,Evening,Public Disturbance,"Loud rowdy crowd reported outside a bar at Kailash Nagar, police were called for crowd control.",FALSE,Medium
MUM-2022-18678,Worli,Worli Sea Face,03-02-2022 09:40,9,Morning,Sexual Harassment,A complaint filed about harassment at Worli Sea Face after an incident on public transport.,FALSE,High
MUM-2024-14681,Powai,Hiranandani Gardens,13-07-2024 08:31,8,Morning,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Hiranandani Gardens.,FALSE,Low
MUM-2022-00187,Marine Drive,Girgaum Chowpatty,19-07-2022 07:29,7,Morning,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Marine Drive.",FALSE,Medium
MUM-2023-11972,Colaba,Gateway Circle,02-12-2023 13:12,13,Afternoon,Assault,"A passerby was pushed during a scuffle at Gateway Circle, witnesses report a group confrontation.",FALSE,High
MUM-2023-10023,Marine Drive,Netaji Subhash Marg,13-01-2023 20:44,20,Evening,Sexual Harassment,A complaint filed about harassment at Netaji Subhash Marg after an incident on public transport.,FALSE,High
MUM-2022-05559,Colaba,Colaba Causeway,22-11-2022 20:12,20,Evening,Theft,Shopkeeper noticed items missing from a stall at Colaba Causeway during the evening rush.,FALSE,Medium
MUM-2023-19599,Powai,Saki Vihar Road,28-12-2023 04:08,4,Night,Vandalism,"Public property damaged at Saki Vihar Road, including benches and signage.",FALSE,High
MUM-2023-07186,Dharavi,Koliwada,28-06-2023 20:15,20,Evening,Sexual Harassment,Commuter reported inappropriate touching on a crowded bus near Koliwada in the evening.,FALSE,High
MUM-2022-04144,Marine Drive,Girgaum Chowpatty,28-09-2022 06:31,6,Morning,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during morning.,TRUE,High
MUM-2022-17591,Andheri West,SV Road,30-12-2022 12:31,12,Afternoon,Theft,A commuter reported a parcel snatched from their bag on a crowded vehicle near SV Road.,TRUE,Low
MUM-2024-18093,Thane,Majiwada,17-07-2024 13:49,13,Afternoon,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Majiwada.,FALSE,Low
MUM-2022-13639,Colaba,Leopold Cafe Area,02-06-2022 12:35,12,Afternoon,Burglary,Unauthorized entry into a second-floor flat at Leopold Cafe Area while occupants were away.,FALSE,Medium
MUM-2023-06588,Powai,Powai Lake,01-03-2023 18:22,18,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Powai Lake while owner shopped nearby.,FALSE,Medium
MUM-2022-01235,Dharavi,Central Dharavi,05-01-2022 01:46,1,Night,Burglary,Residential unit in Central Dharavi reported forced entry; valuables missing from bedroom.,FALSE,High
MUM-2024-03110,Colaba,Colaba Causeway,11-04-2024 20:31,20,Evening,Burglary,Household electronics stolen after burglars broke into a home on Colaba Causeway street.,FALSE,Medium
MUM-2022-19956,Marine Drive,Girgaum Chowpatty,17-09-2022 00:06,0,Night,Arson,Small blaze deliberately set to waste pile at Girgaum Chowpatty; quick response contained it.,FALSE,High
MUM-2022-03916,Marine Drive,Wankhede Vicinity,01-04-2022 15:36,15,Afternoon,Assault,"A passerby was pushed during a scuffle at Wankhede Vicinity, witnesses report a group confrontation.",FALSE,High
MUM-2023-00447,Thane,Ghodbunder Road,04-02-2023 17:27,17,Evening,Arson,"Tires and debris set alight on a quiet lane in Ghodbunder Road, investigators treating as deliberate.",FALSE,High
MUM-2022-18857,Worli,Lower Parel Border,12-10-2022 16:34,16,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Lower Parel Border while owner shopped nearby.,FALSE,Low
MUM-2023-14032,Juhu,JVPD Scheme,20-03-2023 14:56,14,Afternoon,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during afternoon.,FALSE,Medium
MUM-2023-00845,Dharavi,Lohar Chawl,06-12-2023 03:07,3,Night,Theft,Shopkeeper noticed items missing from a stall at Lohar Chawl during the night rush.,FALSE,High
MUM-2022-05202,Ghatkopar,R City Area,22-07-2022 14:08,14,Afternoon,Cybercrime,Victim reported unauthorized access to an online account after clicking a suspicious link during afternoon.,FALSE,Medium
MUM-2024-07125,Juhu,Santacruz Link Rd,02-08-2024 16:41,16,Afternoon,Assault,"A passerby was pushed during a scuffle at Santacruz Link Rd, witnesses report a group confrontation.",FALSE,High
MUM-2023-11995,Chembur,Tilak Nagar,22-01-2023 16:19,16,Afternoon,Cybercrime,Business email compromise attempted for a firm located in the commercial area around Chembur.,FALSE,Medium
MUM-2024-18321,Andheri West,Veera Desai Road,17-04-2024 12:20,12,Afternoon,Theft,A commuter reported a laptop bag snatched from their bag on a crowded vehicle near Veera Desai Road.,FALSE,Low
MUM-2023-18101,Ghatkopar,R City Area,12-12-2023 14:10,14,Afternoon,Theft,Shopkeeper noticed items missing from a stall at R City Area during the afternoon rush.,FALSE,Low
MUM-2024-17617,Dharavi,Koliwada,30-11-2024 20:44,20,Evening,Assault,"A passerby was pushed during a scuffle at Koliwada, witnesses report a group confrontation.",FALSE,High
MUM-2022-02441,Andheri West,Veera Desai Road,24-11-2022 18:15,18,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Veera Desai Road.,FALSE,Medium
MUM-2022-03104,Powai,Powai Lake,04-02-2022 13:36,13,Afternoon,Assault,Two individuals fought near Powai Lake after a verbal dispute escalated late afternoon.,FALSE,High
MUM-2023-11089,Juhu,Santacruz Link Rd,08-09-2023 17:10,17,Evening,Assault,"An altercation turned physical outside a popular eatery in Santacruz Link Rd, leaving the victim with minor injuries.",FALSE,High
MUM-2024-07693,Ghatkopar,Station Road,20-11-2024 12:22,12,Afternoon,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Station Road.,FALSE,Low
MUM-2022-04775,Dharavi,Central Dharavi,08-09-2022 06:18,6,Morning,Assault,"A passerby was pushed during a scuffle at Central Dharavi, witnesses report a group confrontation.",FALSE,High
MUM-2024-09719,Ghatkopar,Station Road,01-10-2024 16:53,16,Afternoon,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Station Road.,FALSE,Low
MUM-2023-06975,Chembur,Chembur Causeway,05-06-2023 18:06,18,Evening,Public Disturbance,Motorists reported reckless driving and honking causing public disturbance near Chembur Causeway.,FALSE,Medium
MUM-2023-06095,Chembur,Chembur Causeway,02-11-2023 13:52,13,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Chembur Causeway during the afternoon rush.,TRUE,Low
MUM-2023-09487,Thane,Vartak Nagar,17-04-2023 18:34,18,Evening,Theft,Personal belongings taken from a parked two-wheeler outside Vartak Nagar while owner shopped nearby.,FALSE,Medium
MUM-2023-02154,Cuffe Parade,Badhwar Park,19-02-2023 06:32,6,Morning,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during morning.,FALSE,Medium
MUM-2023-05519,Ghatkopar,Kailash Nagar,24-08-2023 16:33,16,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Kailash Nagar while owner shopped nearby.,FALSE,Low
MUM-2022-17964,Marine Drive,Wankhede Vicinity,28-06-2022 21:41,21,Night,Assault,"An altercation turned physical outside a popular eatery in Wankhede Vicinity, leaving the victim with minor injuries.",TRUE,High
MUM-2023-13224,Juhu,JVPD Scheme,10-04-2023 06:35,6,Morning,Drug Offense,Police detained individuals with small quantities of drugs near JVPD Scheme during a morning check.,FALSE,Medium
MUM-2023-05068,Thane,Ghodbunder Road,13-07-2023 22:38,22,Night,Assault,Two individuals fought near Ghodbunder Road after a verbal dispute escalated late night.,FALSE,High
MUM-2023-11635,Andheri West,Veera Desai Road,09-10-2023 01:03,1,Night,Assault,"An altercation turned physical outside a popular eatery in Veera Desai Road, leaving the victim with minor injuries.",FALSE,High
MUM-2023-18424,Chembur,Deonar,29-05-2023 12:16,12,Afternoon,Burglary,Household electronics stolen after burglars broke into a home on Deonar street.,TRUE,High
MUM-2022-00688,Ghatkopar,Station Road,26-01-2022 10:58,10,Morning,Theft,Personal belongings taken from a parked two-wheeler outside Station Road while owner shopped nearby.,FALSE,Low
MUM-2023-05209,Chembur,Deonar,21-01-2023 22:36,22,Night,Drug Offense,Suspected narcotics recovered during a raid in a lane off Deonar.,FALSE,High
MUM-2024-11030,Andheri West,SV Road,09-11-2024 02:22,2,Night,Theft,Personal belongings taken from a parked two-wheeler outside SV Road while owner shopped nearby.,FALSE,High
MUM-2022-00777,Andheri West,Veera Desai Road,03-08-2022 15:56,15,Afternoon,Theft,A commuter reported a backpack snatched from their bag on a crowded vehicle near Veera Desai Road.,FALSE,Low
MUM-2022-08418,Colaba,Colaba Causeway,07-11-2022 12:42,12,Afternoon,Public Disturbance,Neighbors complained of a public brawl and property damage in the Colaba Causeway area during afternoon.,FALSE,Low
MUM-2022-06328,Thane,Ghodbunder Road,09-08-2022 19:02,19,Evening,Assault,Two individuals fought near Ghodbunder Road after a verbal dispute escalated late evening.,FALSE,High
MUM-2024-06325,Worli,Lower Parel Border,28-07-2024 17:23,17,Evening,Theft,Shopkeeper noticed items missing from a stall at Lower Parel Border during the evening rush.,FALSE,Medium
MUM-2023-10346,Worli,Lower Parel Border,18-01-2023 14:45,14,Afternoon,Assault,"A passerby was pushed during a scuffle at Lower Parel Border, witnesses report a group confrontation.",FALSE,High
MUM-2023-13751,Andheri West,Lokhandwala Complex,22-02-2023 18:59,18,Evening,Theft,A commuter reported a handbag snatched from their bag on a crowded vehicle near Lokhandwala Complex.,FALSE,Medium
MUM-2023-04921,Thane,Vartak Nagar,16-09-2023 04:29,4,Night,Armed Robbery,Armed robbers targeted a convenience shop near Vartak Nagar and escaped before police arrived.,FALSE,High
MUM-2023-18713,Powai,Powai Lake,12-02-2023 02:25,2,Night,Armed Robbery,Armed robbers targeted a convenience shop near Powai Lake and escaped before police arrived.,FALSE,High
MUM-2022-09183,Marine Drive,Netaji Subhash Marg,14-06-2022 16:34,16,Afternoon,Theft,Shopkeeper noticed items missing from a stall at Netaji Subhash Marg during the afternoon rush.,FALSE,Low
MUM-2024-02783,Bandra,Pali Hill,26-07-2024 11:32,11,Morning,Cybercrime,Card-not-present fraud reported following online purchases traced to a merchant near Bandra.,FALSE,Medium
MUM-2024-03319,Powai,Saki Vihar Road,09-08-2024 13:47,13,Afternoon,Fraud,"A victim reported a suspicious transaction after responding to a message promising returns, linked to a contact based near Powai.",FALSE,Medium
MUM-2024-03137,Thane,Vartak Nagar,24-01-2024 19:04,19,Evening,Vandalism,"Public property damaged at Vartak Nagar, including benches and signage.",FALSE,Medium
MUM-2024-18403,Juhu,Juhu Beachfront,13-06-2024 17:47,17,Evening,Arson,Small blaze deliberately set to waste pile at Juhu Beachfront; quick response contained it.,FALSE,High
MUM-2022-05463,Chembur,Tilak Nagar,08-02-2022 16:30,16,Afternoon,Theft,Personal belongings taken from a parked two-wheeler outside Tilak Nagar while owner shopped nearby.,FALSE,Low
MUM-2023-13758,Colaba,Leopold Cafe Area,07-10-2023 15:02,15,Afternoon,Fraud,Individual reported identity misuse after receiving calls claiming to be bank officials during afternoon.,FALSE,Medium
MUM-2023-17747,Dharavi,Koliwada,16-12-2023 22:43,22,Night,Arson,Suspicious fire observed at an abandoned warehouse near Koliwada late night.,FALSE,High
